# Modelo: Navier-Stokes 2D Completo | Re: 1500.00 | Pr: 0.70
x,u_central,du_central_dx,du_dy_wall,T_central,dT_central_dx,dT_dy_wall,p_central,T_bulk,dT_bulk_dx
25.400000000000002,1.3272771088051964,-0.0027186983720479674,52.13419439289979,0.9783179458196694,0.0037074931088536545,-0.6160261408387213,2.108986618099827,0.9835783709903125,0.0028121998653887204
25.6,1.3267382658882798,-0.0026696943636728143,52.11912081925094,0.9790475966016973,0.0035908062906910843,-0.5951747771624216,2.0802509418695068,0.9841318172458177,0.002723622080070598
25.8,1.3262092310597273,-0.002620622769966996,52.10441831153749,0.9797542683359459,0.0034776478921476617,-0.5749817063611107,2.0515105816110877,0.9846678198223408,0.002637721512482205
26.0,1.325690016780293,-0.002571494894809234,52.09008629763636,0.9804386557585563,0.0033679100202270718,-0.5554270964042152,2.0227653803027272,0.9851869058508107,0.0025544162517645574
26.200000000000003,1.3251806331018037,-0.0025223236058695697,52.07612393674152,0.9811014323440368,0.003261487931225826,-0.5364917220093135,1.9940151859265765,0.9856895863230467,0.0024736268018203944
26.400000000000002,1.324681087337945,-0.0024731235003523366,52.062530084638254,0.9817432509310466,0.0031582799897340585,-0.5181569459635771,1.9652598523113465,0.9861763565715389,0.0023952760491825487
26.6,1.3241913837016628,-0.002423911070297269,52.04930325683624,0.9823647443399305,0.0030581876267623542,-0.5004047007283741,1.9364992400591396,0.9866476967427198,0.0023192892298768975
26.8,1.3237115229098262,-0.0023747048626820977,52.036441590074965,0.9829665259817516,0.002961115296274297,-0.4832174703492398,1.907733217554451,0.9871040722634897,0.002245593894786513
27.0,1.32324150175659,-0.0023255256289589354,52.023942802714394,0.9835491904584402,0.002866970429522553,-0.46657827268836716,1.8789616620503693,0.9875459343006343,0.0021741198730960143
27.200000000000003,1.3227813126582426,-0.002276396457652652,52.011804154824624,0.9841133141535606,0.002775663386664018,-0.45047064200370857,1.8501844608249576,0.9879737202127279,0.0021047992334506382
27.400000000000002,1.3223309431735288,-0.002227342883085459,52.00002240882771,0.984659455813106,0.0026871074052232657,-0.4348786118983372,1.821401512395976,0.9883878539940147,0.0020375662425817787
27.6,1.3218903755050084,-0.00217839296256761,51.988593791792205,0.9851881571156499,0.0026012185451045333,-0.41978669866282736,1.7926127277799575,0.9887887467097607,0.001972357321191609
27.8,1.3214595859885019,-0.0021295773148608532,51.97751396058545,0.9856999432311478,0.002517915629985268,-0.40517988503169233,1.7638180317762473,0.9891767969224914,0.001909110997039054
28.0,1.3210385445790642,-0.002080929111835772,51.96677797117667,0.986195323367644,0.0024371201849846535,-0.3910436043799703,1.7350173642538904,0.9895523911085763,0.0018477678551973575
28.200000000000003,1.3206272143437676,-0.002032484016144309,51.95638025359169,0.9866747913051419,0.002358756370681281,-0.3773637253742246,1.7062106814148474,0.9899159040645703,0.0017882704855796128
28.400000000000002,1.3202255509726064,-0.0019842800586875597,51.94631459392326,0.9871388259159164,0.002282750913626508,-0.3641265371002733,1.6773979570031334,0.9902676993028082,0.0017305634279156656
28.6,1.3198335023202925,-0.0019363574499364766,51.93657412491413,0.9875878916705925,0.0022090330336377306,-0.35131873467786345,1.6485791834276082,0.9906081294357365,0.001674593114358025
28.8,1.3194510079926318,-0.0018887583216824488,51.927151326546806,0.9880224391293714,0.002137534368170879,-0.33892740537677657,1.6197543727621755,0.9909375365485515,0.0016203078100565094
29.0,1.3190779989916195,-0.0018415263967463957,51.918038037890256,0.9884429054178608,0.0020681888942406523,-0.3269400152418056,1.5909235575872023,0.9912562525597591,0.0015676575520382485
29.200000000000003,1.3187143974339333,-0.0017947065869612366,51.90922548139371,0.9888497146870676,0.0020009328483578948,-0.31534439623043253,1.5620867916349246,0.9915645995693669,0.0015165940867869487
29.400000000000002,1.318360116356835,-0.0017483445225030536,51.900704300403575,0.989243278557204,0.001935704645005032,-0.3041287338650944,1.5332441502023906,0.9918628901944739,0.001467070806875359
29.6,1.318015059624932,-0.0017024860177352608,51.892464610459655,0.9896239965450697,0.0018724447942162215,-0.29328155539704026,1.5043957302992097,0.9921514278921172,0.0014190426871381057
29.8,1.317679121949741,-0.0016571764820105805,51.88449606449264,0.9899922564748904,0.001811095818821773,-0.28279171847794826,1.4755416504994354,0.9924305072693292,0.0013724662208076666
30.0,1.3173521890321278,-0.0016124602868421434,51.87678793162933,0.9903484348725985,0.0017516021719310437,-0.2726484003282015,1.446682050474511,0.9927004143804401,0.0013272993559851898
30.200000000000003,1.3170341378350041,-0.001568380102886291,51.86932918876958,0.990692897343663,0.001693910155189382,-0.26284108739177414,1.4178170901890064,0.9929614270117232,0.0012835014328946848
30.400000000000002,1.3167248369909732,-0.0015249762233455755,51.86210862376626,0.9910259989346742,0.0016379678383313667,-0.25335956546435057,1.3889469487515913,0.9932138149535982,0.0012410331223007276
